admissionRate,mathSat,englishSat,overallCost,graduateCount,femaleProportion,entryAge,dependentProportion,povertyRate,firstGenerationProportion,asianPreportion,blackPreportion,whitePreportion,hispanicPreportion,nativePreportion,endowment,facultySalary,studentExpendature,studentRevenue,studentCount,medianIncome,housingCost,tuitionCost,overallPrice,pellGrantReceivers,federalLoanReceivers,debtAmount,lenders,sixYearEarnings,schoolName,id
0.2051,540.0,510.0,31428.0,,0.5613,19.0,0.9310897436,10.1400003433227,0.3265993266,0.0,0.0,0.9688,0.0104,0.0,665133488.0,7765.0,9828.0,4615.0,1468.0,46804.0,7900.0,19960.0,7202.0,,0.0,,,35092.0,College of the Ozarks,
,,,48330.0,1284.0,0.7095,33.0,0.1880320481,5.69000005722045,0.4485098849,0.0522,0.0087,0.8957,0.0348,0.0,6710503.0,6612.0,3519.0,11648.0,4995.0,70816.0,11194.0,35436.0,25681.0,0.6539809715,0.4466,28312.0,0.8960941412,38696.0,Colorado Christian University,
0.1425,,,77875.0,25.0,0.5655,19.0,,6.3600001335144,0.1757188498,0.0885,0.0398,0.6327,0.115,0.0088,908636719.0,11189.0,26985.0,34550.0,2235.0,73737.0,13668.0,62070.0,26705.0,0.4164133739,0.2365,18257.0,0.8358662614,42725.0,Colorado College,
0.8024,529.0,,22323.0,195.0,0.5412,22.0,0.756672277,7.07000017166137,0.3937549616,0.0126,0.0063,0.8107,0.0315,0.0,49369041.0,7164.0,9082.0,8250.0,7904.0,56304.0,11265.0,22322.0,15898.0,0.5871603751,0.3896,22000.0,0.8487617216,36748.0,Colorado Mesa University,
0.5688,705.0,605.0,36050.0,1700.0,0.3158,20.0,0.8796216681,5.17000007629394,0.1544642857,0.1099,0.0086,0.6638,0.0431,0.0022,359223868.0,12648.0,16440.0,21181.0,5440.0,74353.0,15286.0,40838.0,25211.0,0.3267411866,0.381,23000.0,0.9191745486,79815.0,Colorado School of Mines,
0.8964,585.0,,27955.0,7632.0,0.5418,21.0,0.8315027459,5.1100001335144,0.2421371233,0.0599,0.0089,0.7474,0.0576,0.004,578090016.0,10534.0,14690.0,15851.0,24344.0,73818.0,13016.0,31613.0,19016.0,0.4596854718,0.3386,20000.0,0.8740639041,47821.0,Colorado State University-Fort Collins,
0.9917,515.0,,22493.0,2182.0,0.5278,23.0,0.7244851259,8.9399995803833,0.4086781029,0.0939,0.0442,0.7127,0.1105,0.0,29817965.0,6918.0,5348.0,4860.0,3092.0,54713.0,11170.0,15659.0,13999.0,0.6480549199,0.5808,21500.0,0.8224256293,44071.0,Colorado State University Pueblo,
,,,23662.0,2855.0,0.6639,33.0,0.0710566989,9.0,0.5458768873,0.0345,0.1724,0.6897,0.0517,0.0172,,7323.0,1343.0,12638.0,21009.0,58865.0,,12581.0,17576.0,0.8719189783,0.7164,29832.0,0.8699259741,33370.0,Colorado Technical University-Colorado Springs,
,,,16056.0,,0.6193,24.0,0.5526777875,10.7399997711181,0.5005903188,0.0769,0.0231,0.7846,0.0692,0.0,22178863.0,7777.0,5504.0,2424.0,5301.0,59028.0,9980.0,7484.0,8759.0,0.877524144,0.051,14829.0,0.2423178227,37286.0,Columbia Basin College,
,,,12959.0,,0.5474,26.0,0.4663625998,9.65999984741211,0.5341207349,0.0185,0.0185,0.7778,0.1111,0.0,2076432.0,10376.0,6416.0,546.0,1509.0,53192.0,,7442.0,5836.0,,0.0,,,28218.0,Columbia College,
0.9564,,,45539.0,243.0,0.601,21.0,0.8743610439,7.53000020980835,0.2494863516,0.0325,0.065,0.8089,0.0569,0.0,235614524.0,8747.0,10198.0,17798.0,6458.0,72555.0,16456.0,27786.0,24611.0,0.5388754372,0.8309,25000.0,0.9491525424,32593.0,Columbia College Chicago,
,,,39843.0,,0.432,21.0,0.8648648649,9.63000011444091,0.2953367876,0.0,0.125,0.875,0.0,0.0,,6369.0,3814.0,12774.0,493.0,66257.0,,26175.0,27452.0,0.5630630631,0.6974,25000.0,0.9369369369,33987.0,Columbia College Hollywood,
,,,39843.0,,0.432,21.0,0.8648648649,9.63000011444091,0.2953367876,0.0,0.125,0.875,0.0,0.0,,6369.0,3814.0,12774.0,493.0,66257.0,,26175.0,27452.0,0.5630630631,0.6974,25000.0,0.9369369369,33987.0,Columbia College Hollywood,
0.4563,500.0,515.0,37833.0,1433.0,0.5236,22.0,0.8333333333,7.26000022888183,0.2413793103,0.02,0.1,0.86,0.02,0.0,4779015.0,5030.0,6485.0,10003.0,743.0,64434.0,8950.0,25590.0,20181.0,0.6382113821,0.4819,20000.0,0.9024390244,33774.0,Columbia International University,
0.0413,775.0,740.0,70999.0,24944.0,0.4939,23.0,0.6490909091,8.77999973297119,0.2504905167,0.1695,0.0379,0.5117,0.0528,0.0007,14349970000.0,19986.0,103877.0,39652.0,8832.0,76971.0,15450.0,63530.0,12836.0,0.5993939394,0.1674,21500.0,0.6696969697,83776.0,Columbia University in the City of New York,
0.9438,,,45154.0,24.0,0.7015,20.0,0.9183673469,6.82000017166137,0.2456140351,0.0345,0.069,0.8966,0.0,0.0,18550085.0,5580.0,10031.0,17034.0,975.0,65843.0,11490.0,37370.0,19136.0,0.5448979592,0.6965,27000.0,0.9510204082,34070.0,Columbus College of Art and Design,
0.7852,495.0,470.0,20415.0,1495.0,0.6041,23.0,0.6860025221,10.7100000381469,0.3295178633,0.1037,0.125,0.689,0.0366,0.003,93388136.0,7684.0,7409.0,5773.0,5986.0,55979.0,12080.0,17295.0,13697.0,0.6960907945,0.4376,26000.0,0.8373266078,35220.0,Columbus State University,
0.9563,490.0,455.0,18157.0,362.0,0.5822,21.0,0.7875243665,15.0200004577636,0.4765380605,0.0532,0.0426,0.8723,0.0,0.0,44160094.0,6707.0,5333.0,3776.0,1345.0,41360.0,9444.0,18440.0,9182.0,0.7124756335,0.5188,18900.0,0.716374269,32450.0,Concord University,
0.72,554.0,,56594.0,36.0,0.5559,19.0,0.974789916,5.71999979019165,0.1268844221,0.0365,0.0146,0.8832,0.0511,0.0,187430498.0,7532.0,10933.0,16557.0,1862.0,60523.0,9300.0,28016.0,23366.0,0.3193277311,0.6469,26847.0,0.9771908764,46426.0,Concordia College at Moorhead,
0.6281,,,46522.0,167.0,0.4849,24.0,0.6669737448,6.61999988555908,0.3183879093,0.0,0.0351,0.9298,0.0175,0.0,24287099.0,5960.0,11192.0,17247.0,860.0,64715.0,11408.0,31830.0,25158.0,0.4997696914,0.516,25750.0,0.9272224781,46700.0,Concordia University Ann Arbor,
0.8781,,,42257.0,4648.0,0.5642,22.0,0.7901234568,7.21000003814697,0.3850063532,0.0335,0.0558,0.7844,0.026,0.0112,30580635.0,4154.0,6374.0,15051.0,1370.0,68556.0,10430.0,34310.0,18225.0,0.569023569,0.6164,23000.0,0.9090909091,41421.0,Concordia University-Chicago,
0.8138,565.0,493.0,53068.0,2126.0,0.6025,22.0,0.7324093817,7.09000015258789,0.2838633687,0.0594,0.0396,0.802,0.0297,0.0099,44436329.0,7385.0,8024.0,15643.0,1580.0,79890.0,12560.0,38740.0,24483.0,0.4594882729,0.6045,24247.0,0.9285714286,51174.0,Concordia University-Irvine,
0.8904,505.0,470.0,46372.0,429.0,0.6755,25.0,0.5788497217,7.13999986648559,0.3770491803,0.0556,0.1481,0.7593,0.0185,0.0185,30815188.0,5605.0,4776.0,19733.0,1707.0,72128.0,12270.0,34500.0,25673.0,0.6252319109,0.2737,21852.0,0.9146567718,48725.0,Concordia University Texas,
0.6859,,482.0,47623.0,2290.0,0.6149,24.0,0.6669737448,6.61999988555908,0.3183879093,0.0,0.0354,0.9513,0.0133,0.0,97269956.0,6948.0,9902.0,15259.0,2628.0,64715.0,11750.0,31952.0,24607.0,0.4997696914,0.5284,25750.0,0.9272224781,46700.0,Concordia University-Wisconsin,
0.8475,555.0,,47238.0,439.0,0.5134,20.0,0.9488448845,6.19999980926513,0.1827586207,0.0154,0.0154,0.9538,0.0,0.0,67964547.0,6034.0,4323.0,11772.0,1190.0,60450.0,9600.0,36310.0,22029.0,0.4125412541,0.3678,25750.0,0.9735973597,39920.0,Concordia University-Nebraska,
0.4095,691.0,,77214.0,,0.5947,19.0,,6.55999994277954,0.1404255319,0.085,0.045,0.755,0.045,0.0,434553000.0,9524.0,15305.0,26046.0,1811.0,83703.0,16780.0,60795.0,31814.0,0.3651115619,0.3903,23500.0,0.9411764706,54310.0,Connecticut College,
,,,,18.0,,,,,,0.0,0.0,1.0,0.0,0.0,45347.0,5088.0,237505.0,0.0,,,,,,,,,,,Conway School of Landscape Design,
0.4792,450.0,,14332.0,256.0,0.781,26.0,0.530225783,13.5600004196167,0.472,0.0952,0.6905,0.1349,0.0159,0.0,15052131.0,8380.0,14486.0,2617.0,1785.0,54222.0,11141.0,13334.0,6010.0,0.7749453751,0.4526,25000.0,0.798980335,36946.0,Coppin State University,
0.375,530.0,525.0,49141.0,196.0,0.5575,20.0,0.9107806691,7.51000022888183,0.2252427184,0.0833,0.0,0.9167,0.0,0.0,518356.0,6579.0,3900.0,9967.0,861.0,61069.0,10616.0,34756.0,26490.0,0.5055762082,0.5725,22625.0,0.9312267658,37414.0,Corban University,
0.811,620.0,560.0,60359.0,9.0,0.4756,19.0,0.9730337079,5.44999980926513,0.195754717,0.0366,0.0244,0.8293,0.0,0.0244,93803619.0,7781.0,12307.0,16039.0,1045.0,67428.0,10556.0,47726.0,21543.0,0.4269662921,0.5768,27000.0,0.9752808989,40239.0,Cornell College,
0.0869,775.0,,77047.0,10079.0,0.539,19.0,0.9426907754,6.48999977111816,0.1541640178,0.098,0.0295,0.6214,0.0429,0.0026,9474387743.0,15761.0,31240.0,31789.0,15451.0,80346.0,16396.0,61015.0,29011.0,0.4026969047,0.2563,14000.0,0.7827152927,85814.0,Cornell University,
0.9132,540.0,,37413.0,423.0,0.6179,26.0,0.5771305286,7.80999994277954,0.3476744186,0.0645,0.0645,0.8226,0.0484,0.0,15675882.0,6410.0,6450.0,13582.0,1463.0,63718.0,10310.0,27040.0,20833.0,0.5738942826,0.5756,25000.0,0.9104638619,38584.0,Cornerstone University,
0.6381,,,50544.0,,0.6706,20.0,0.864498645,6.26000022888183,0.2257142857,0.0263,0.0526,0.6579,0.0789,0.0,10898426.0,6545.0,18024.0,31116.0,428.0,69763.0,13416.0,35486.0,37135.0,0.487804878,0.6494,27000.0,0.9701897019,28096.0,Cornish College of the Arts,
0.6054,530.0,,33941.0,,1.0,19.0,0.9166666667,7.21000003814697,0.3068181818,0.0682,0.0227,0.7273,0.0455,0.0,132495711.0,6789.0,21429.0,6086.0,303.0,61289.0,7918.0,23114.0,16490.0,0.6770833333,0.153,19043.0,0.84375,32964.0,Cottey College,
0.8854,580.0,580.0,50701.0,42.0,0.5321,19.0,,7.26000022888183,,0.0339,0.0339,0.8644,0.0339,0.0,58567097.0,8202.0,9687.0,15371.0,840.0,63670.0,11300.0,37770.0,24467.0,0.4184615385,0.459,22500.0,0.8861538462,37290.0,Covenant College,
0.3939,,,27314.0,207.0,0.8665,29.0,0.325,8.9399995803833,0.4103194103,0.0,0.0,0.9833,0.0167,0.0,7279723.0,7268.0,11698.0,16969.0,749.0,48211.0,,12600.0,17490.0,0.5204545455,0.7183,20000.0,0.9431818182,48835.0,Cox College,
,,,,129.0,,,,,,0.0,0.0,1.0,0.0,0.0,83963735.0,9526.0,75568.0,35574.0,,,,,,,,,,,Cranbrook Academy of Art,
0.7775,620.0,565.0,58328.0,4254.0,0.5926,20.0,0.8814285714,5.65000009536743,0.1838398814,0.0725,0.0207,0.7929,0.0222,0.0059,731987000.0,10009.0,15788.0,30015.0,4455.0,68443.0,11700.0,44524.0,30807.0,0.2892857143,0.4755,25000.0,0.9421428571,59761.0,Creighton University,
0.9767,535.0,,22496.0,44.0,0.3212,29.0,0.375,,,0.0,0.0,1.0,0.0,0.0,27270138.0,5816.0,20090.0,10493.0,137.0,,7812.0,12750.0,13742.0,0.775,0.4114,25346.0,0.725,39125.0,Criswell College,
,,,23830.0,,0.4412,20.0,0.8823529412,11.6000003814697,0.3956834532,0.0,0.0,1.0,0.0,0.0,1536149.0,5516.0,3436.0,8153.0,170.0,43531.0,6500.0,15250.0,15968.0,0.6732026144,0.7592,26228.0,0.9150326797,31306.0,Crowley's Ridge College,
0.6509,,,42876.0,337.0,0.5113,24.0,0.6707566462,5.15000009536743,0.265625,0.0357,0.0357,0.8929,0.0,0.0,11207288.0,5228.0,2974.0,12149.0,751.0,68899.0,9480.0,28110.0,25582.0,0.5971370143,0.4268,22500.0,0.9141104294,38319.0,Crown College,
0.9254,500.0,,41119.0,53.0,0.431,20.0,0.9093959732,8.32999992370605,0.3187613843,0.0851,0.0,0.8936,0.0,0.0,39707146.0,5641.0,4812.0,10688.0,840.0,52894.0,9045.0,28495.0,21189.0,0.5805369128,0.7275,26000.0,0.961409396,39291.0,Culver-Stockton College,
0.5776,,400.0,40257.0,283.0,0.5872,23.0,0.6963151207,7.73000001907348,0.4082191781,0.0118,0.0353,0.9294,0.0,0.0,15994545.0,5656.0,3516.0,7552.0,1870.0,59163.0,8990.0,25412.0,25895.0,0.625158831,0.2649,17952.0,0.792884371,48182.0,Cumberland University,
,,,,699.0,,,,11.0699996948242,,0.2182,0.1636,0.5273,0.0909,0.0,3941335.0,16657.0,27556.0,15144.0,,69295.0,,,,,,,,,CUNY School of Law,
0.8032,550.0,,57496.0,192.0,0.5975,22.0,0.8005822416,5.76000022888183,0.3001567398,0.0291,0.068,0.8738,0.0097,0.0,104122359.0,10310.0,12950.0,18058.0,2025.0,77762.0,16555.0,43650.0,28417.0,0.442503639,0.6922,25000.0,0.961426492,42947.0,Curry College,
0.048,,,24539.0,42.0,0.4587,20.0,,5.8600001335144,,0.0,0.0,1.0,0.0,0.0,255836749.0,8437.0,63453.0,3707.0,109.0,70406.0,15288.0,5015.0,19937.0,,0.3097,,,39113.0,Curtis Institute of Music,
0.8561,553.0,,22413.0,468.0,0.3089,23.0,0.6471600688,7.19000005722046,0.2755102041,0.08,0.0,0.85,0.0,0.0,20100925.0,8564.0,8651.0,7800.0,1910.0,52093.0,7148.0,12735.0,18619.0,0.5060240964,0.4058,23500.0,0.9432013769,41645.0,Dakota State University,
0.7574,505.0,435.0,39854.0,156.0,0.5367,22.0,0.7682926829,10.5900001525878,0.2894168467,0.0217,0.0,0.9783,0.0,0.0,41435078.0,6148.0,5969.0,12427.0,654.0,47601.0,7350.0,30880.0,21847.0,0.4451219512,0.904,27000.0,0.9695121951,44411.0,Dakota Wesleyan University,
0.94,530.0,,44558.0,1273.0,0.5738,24.0,0.6891385768,7.30000019073486,0.3233143786,0.0708,0.0265,0.8584,0.0442,0.0,66791484.0,8300.0,9029.0,18790.0,2717.0,71641.0,8527.0,33620.0,26929.0,0.5857677903,0.6608,21591.0,0.8524344569,45180.0,Dallas Baptist University,
0.1655,,417.0,32230.0,,0.4144,24.0,0.7151162791,7.71999979019165,0.4013157895,0.0,0.125,0.875,0.0,0.0,414801.0,5031.0,8047.0,11618.0,263.0,69721.0,8920.0,19236.0,22841.0,0.6453488372,0.5813,24912.0,0.9418604651,37446.0,Dallas Christian College,
,,,11687.0,,0.6203,21.0,0.8001833181,8.5,0.5118196811,0.0513,0.0513,0.8205,0.0128,0.0,18074500.0,6641.0,4630.0,2589.0,4169.0,52781.0,8720.0,10589.0,5240.0,0.8446379468,0.1571,12937.0,0.3437213566,33932.0,Dalton State College,
0.0617,760.0,725.0,80184.0,2205.0,0.4935,20.0,0.8535564854,6.80000019073486,0.1736263736,0.0938,0.0308,0.7601,0.0576,0.0054,8484189450.0,16392.0,28821.0,35405.0,4533.0,79834.0,17586.0,60870.0,33023.0,0.379707113,0.2005,17500.0,0.7709205021,78452.0,Dartmouth College,
0.9827,,,32252.0,1032.0,0.5493,26.0,0.4795527157,10.0200004577636,0.3986062718,0.0265,0.0531,0.8584,0.0265,0.0,33248404.0,6885.0,6219.0,16895.0,3901.0,56679.0,10268.0,20964.0,18771.0,0.6530351438,0.501,26000.0,0.8869009585,38927.0,Davenport University,
0.178,,665.0,73175.0,,0.5279,19.0,,6.36999988555908,0.1577380952,0.0613,0.0519,0.7075,0.0991,0.0,1341384049.0,11790.0,19646.0,25171.0,1970.0,76036.0,15225.0,55200.0,17057.0,0.4183381089,0.1155,18688.0,0.7392550143,57688.0,Davidson College,
0.7761,,,43068.0,,0.5903,21.0,0.7734204793,12.1499996185302,0.4784688995,0.0455,0.0,0.9545,0.0,0.0,71420183.0,5705.0,8557.0,8833.0,659.0,46441.0,9800.0,29960.0,17947.0,0.6361655773,0.6843,27000.0,0.9237472767,31540.0,Davis & Elkins College,
1.0,,,22030.0,,0.4105,24.0,0.7288135593,8.86999988555908,0.2718446602,0.0,0.0,1.0,0.0,0.0,1587758.0,3333.0,2723.0,3945.0,95.0,52113.0,7000.0,17150.0,8820.0,0.8474576271,0.2405,,0.7118644068,24114.0,Davis College,
,,,12982.0,,0.6124,25.0,0.5646792453,9.60000038146972,0.41995441,0.031,0.0885,0.8009,0.0708,0.0,17000414.0,7096.0,4086.0,2035.0,9190.0,49007.0,,11994.0,8867.0,0.8535849057,0.1798,8250.0,0.3693584906,29942.0,Daytona State College,
0.736,,,60159.0,,0.4929,20.0,0.9193925234,5.42000007629394,0.3168187744,0.0333,0.0333,0.9,0.0333,0.0,62005198.0,7047.0,7177.0,23054.0,1203.0,79806.0,18090.0,42346.0,35630.0,0.5502336449,0.689,25000.0,0.9824766355,28559.0,Dean College,
0.6221,495.0,,47356.0,56.0,0.3973,21.0,0.8519480519,5.23000001907348,0.3553719008,0.0278,0.0278,0.9167,0.0,0.0,22368162.0,6211.0,9450.0,11899.0,516.0,61079.0,10826.0,34804.0,24268.0,0.5298701299,0.7722,26813.0,0.9480519481,37337.0,Defiance College,
0.5884,,425.0,22912.0,801.0,0.6688,20.0,0.8968735418,10.8500003814697,0.3550453817,0.2127,0.3694,0.3694,0.0336,0.0075,40596772.0,8176.0,9166.0,9386.0,4179.0,60801.0,13068.0,18280.0,11626.0,0.6854876342,0.4926,26000.0,0.9020065329,36569.0,Delaware State University,
0.9283,565.0,475.0,56623.0,419.0,0.5931,20.0,0.8847884788,4.98000001907348,0.3632850242,0.0833,0.0238,0.869,0.0238,0.0,39571307.0,8577.0,9533.0,16415.0,1644.0,74767.0,14850.0,41380.0,26566.0,0.4653465347,0.7648,25000.0,0.9576957696,41364.0,Delaware Valley University,
0.9978,535.0,,21105.0,686.0,0.5973,22.0,0.7931558935,21.9599990844726,0.3227158424,0.049,0.1678,0.7203,0.035,0.0,39827558.0,6917.0,8509.0,7296.0,1716.0,39124.0,8114.0,8360.0,14377.0,0.7817490494,0.4783,20390.0,0.8486692015,33231.0,Delta State University,
0.2827,680.0,,72804.0,,0.5238,19.0,,5.98000001907348,0.1712328767,0.0756,0.063,0.7185,0.084,0.0,1213364000.0,9958.0,21937.0,25195.0,2312.0,76349.0,13900.0,57500.0,32002.0,0.4193037975,0.3895,26000.0,0.9398734177,49317.0,Denison University,
,,,,26.0,0.8738,29.0,0.2044293015,,0.3224043716,0.0385,0.0,0.9231,0.0,0.0,,6160.0,5166.0,16153.0,1046.0,,,,,0.2776831346,0.6869,26500.0,0.9727427598,70862.0,Denver College of Nursing,
0.6944,,,56733.0,7376.0,0.5393,22.0,0.8015241321,7.13999986648559,0.3023514164,0.0742,0.0708,0.6439,0.0696,0.0023,956892000.0,11700.0,12358.0,22198.0,14059.0,76598.0,15225.0,42012.0,29537.0,0.566130398,0.4965,23168.0,0.9068585944,54399.0,DePaul University,
0.6467,660.0,570.0,67574.0,,0.5041,19.0,,5.73999977111816,0.1635111876,0.1217,0.0529,0.709,0.0529,0.0,801652516.0,9317.0,21130.0,17017.0,1708.0,72050.0,14098.0,53896.0,22469.0,0.3866231648,0.3379,27000.0,0.9445350734,53202.0,DePauw University,
,,,,1562.0,,,,6.55999994277954,,0.0805,0.0345,0.7816,0.046,0.0,181743960.0,8666.0,12351.0,40657.0,,61294.0,,,,,,,,,Des Moines University-Osteopathic Medical Center,
0.7822,575.0,515.0,55184.0,792.0,0.6349,23.0,0.6995918367,5.40999984741211,0.2954747116,0.0373,0.0149,0.8881,0.0373,0.0,98467072.0,8394.0,10214.0,16421.0,2265.0,69394.0,13300.0,41000.0,27678.0,0.3991836735,0.7832,25788.0,0.9567346939,52248.0,DeSales University,
0.4494,,,35990.0,200.0,0.4043,31.0,0.1430959954,9.8100004196167,0.5022521408,0.3077,0.1154,0.3462,0.0769,0.0385,,8670.0,2415.0,9360.0,1457.0,63213.0,,17488.0,30139.0,0.7560557866,0.5306,24807.0,0.8188157573,38520.0,DeVry University-California,
0.4808,,,60470.0,6.0,0.5776,19.0,,6.03999996185302,0.1219512195,0.0502,0.0365,0.7626,0.0594,0.0046,600038947.0,9310.0,18456.0,24036.0,2138.0,80466.0,15252.0,58733.0,15554.0,0.2915980231,0.4053,19000.0,0.9373970346,56600.0,Dickinson College,
0.9935,506.0,,19807.0,78.0,0.554,23.0,0.6802721088,9.6899995803833,0.3053016453,0.0328,0.0,0.9344,0.0,0.0,9552225.0,6908.0,9322.0,6978.0,1166.0,46555.0,7500.0,9942.0,14557.0,0.4676870748,0.4113,18442.0,0.9098639456,43987.0,Dickinson State University,
0.5522,518.0,,33507.0,,0.7717,20.0,0.8802547771,16.4400005340576,0.3528528529,0.0882,0.6029,0.2206,0.0441,0.0,108887649.0,5866.0,7150.0,8030.0,1200.0,51069.0,10466.0,19284.0,18901.0,0.8331210191,0.9909,31000.0,0.9337579618,29497.0,Dillard University,
0.772,,435.0,52170.0,955.0,0.4583,24.0,0.6450648056,6.51999998092651,0.2992545261,0.0396,0.0297,0.901,0.0099,0.0,139945469.0,6855.0,9973.0,14295.0,1102.0,57123.0,10300.0,37880.0,23792.0,0.4845463609,0.7633,25000.0,0.9322033898,43536.0,Doane University,
0.8094,515.0,440.0,43227.0,1003.0,0.6888,21.0,0.8286629303,6.92999982833862,0.5074626866,0.1049,0.0909,0.6853,0.0909,0.0,51368595.0,7440.0,13583.0,19099.0,2034.0,69994.0,10865.0,35570.0,17840.0,0.6381104884,0.6343,24411.0,0.9079263411,48414.0,Dominican University,
0.8094,515.0,440.0,43227.0,1003.0,0.6888,21.0,0.8286629303,6.92999982833862,0.5074626866,0.1049,0.0909,0.6853,0.0909,0.0,51368595.0,7440.0,13583.0,19099.0,2034.0,69994.0,10865.0,35570.0,17840.0,0.6381104884,0.6343,24411.0,0.9079263411,48414.0,Dominican University,
0.9293,590.0,510.0,66179.0,606.0,0.6879,21.0,0.8598484848,6.94000005722046,0.306122449,0.0777,0.0583,0.6505,0.0485,0.0,34890809.0,9008.0,12532.0,18929.0,1243.0,79219.0,15772.0,47910.0,44990.0,0.4659090909,0.5993,27000.0,0.9223484848,68427.0,Dominican University of California,
,,,25164.0,,0.6968,26.0,0.4866071429,14.25,0.60625,0.0,0.125,0.5625,0.0625,0.0,8515527.0,3716.0,7625.0,6776.0,343.0,46706.0,,8706.0,15585.0,0.9285714286,0.1815,11842.0,0.53125,30336.0,Donnelly College,
0.7323,590.0,545.0,47712.0,249.0,0.4713,19.0,0.9802867384,5.17000007629394,0.1224862888,0.0222,0.0111,0.9222,0.0,0.0,67719593.0,6547.0,10206.0,13781.0,1411.0,61155.0,10780.0,34170.0,25575.0,0.3924731183,0.4923,21500.0,0.9480286738,45044.0,Dordt University,
0.6907,645.0,,59043.0,1973.0,0.6031,20.0,0.9155052265,4.71000003814697,0.1530054645,0.0637,0.0318,0.7898,0.0382,0.0096,279782246.0,9853.0,11766.0,19959.0,2857.0,70375.0,11288.0,45912.0,29098.0,0.3292682927,0.4487,23000.0,0.9364111498,57268.0,Drake University,
0.797,,,47597.0,610.0,0.5829,19.0,0.9577702703,4.92000007629394,0.2449725777,0.0992,0.0992,0.626,0.0534,0.0076,141394000.0,9328.0,9916.0,15762.0,1520.0,89519.0,15868.0,42952.0,15336.0,0.5,0.4652,25288.0,0.9459459459,45335.0,Drew University,
0.8263,665.0,,59319.0,8803.0,0.4878,23.0,0.7188455657,6.46999979019165,0.2922854785,0.1111,0.0444,0.6794,0.0302,0.0008,965854000.0,11473.0,16830.0,27777.0,14308.0,74533.0,16488.0,57136.0,23167.0,0.4535550459,0.4947,25325.0,0.9195336391,69511.0,Drexel University,
0.6542,570.0,,42802.0,270.0,0.5627,26.0,0.4640048397,10.2100000381469,0.4127630686,0.0094,0.0189,0.8208,0.0,0.0,103093242.0,5581.0,8693.0,10894.0,1340.0,45736.0,9394.0,32430.0,18582.0,0.7295825771,0.5408,20979.0,0.7858439201,34289.0,Drury University,
0.0589,768.0,735.0,78176.0,10737.0,0.5162,21.0,0.7870060281,6.34999990463257,0.1345885635,0.1455,0.0473,0.65,0.0384,0.0004,12692472000.0,16996.0,64884.0,30214.0,6815.0,78468.0,16206.0,60244.0,31416.0,0.323509712,0.1651,13000.0,0.8151373074,82232.0,Duke University,
0.9904,,,31909.0,,0.179,26.0,0.4833333333,5.63000011444091,0.2821948488,0.0842,0.0316,0.8526,0.0211,0.0,29277919.0,6714.0,16597.0,20703.0,1374.0,72326.0,11268.0,23863.0,25867.0,0.581372549,0.7814,16000.0,0.8519607843,55019.0,Dunwoody College of Technology,
0.8426,605.0,,58521.0,3215.0,0.6358,20.0,0.9099690881,6.44999980926513,0.1729686243,0.0332,0.0398,0.8473,0.0155,0.0044,627291000.0,9283.0,13255.0,25244.0,5071.0,61274.0,14144.0,43526.0,33823.0,0.3180061824,0.5844,26244.0,0.9636785162,60449.0,Duquesne University,
0.6908,605.0,,61735.0,78.0,0.5436,19.0,,7.1100001335144,0.2262569832,0.0408,0.102,0.6633,0.0612,0.0,474820554.0,7408.0,25724.0,10415.0,653.0,66410.0,11854.0,49323.0,22195.0,0.4838709677,0.4823,23488.0,0.9032258065,35308.0,Earlham College,
0.9389,,495.0,22526.0,5558.0,0.5783,21.0,0.8175935066,9.39999961853027,0.2646028037,0.0949,0.0581,0.6567,0.0431,0.0025,287873334.0,8593.0,11522.0,7138.0,21231.0,57608.0,10450.0,23574.0,16162.0,0.5546780739,0.4435,22750.0,0.8811012394,43995.0,East Carolina University,
0.6468,497.0,,17393.0,644.0,0.5823,22.0,0.7263714475,12.8999996185302,0.4641319943,0.0355,0.0284,0.6738,0.0142,0.0355,40735816.0,5887.0,8236.0,6482.0,2552.0,40365.0,7640.0,16555.0,11157.0,0.758096497,0.3001,17671.0,0.6192994052,37836.0,East Central University,
,,,14887.0,,0.5589,20.0,0.8470335954,16.1800003051757,0.3310702875,0.0469,0.0781,0.7969,0.0625,0.0,405253.0,5823.0,5506.0,1828.0,1682.0,43205.0,9811.0,9488.0,8696.0,0.8220157255,0.3366,11750.0,0.6872766262,28918.0,East Georgia State College,
0.9339,525.0,450.0,22754.0,809.0,0.5651,21.0,0.8658395845,5.28999996185302,0.3954457986,0.1005,0.0548,0.7352,0.0365,0.0,25006439.0,10213.0,8058.0,9146.0,4275.0,69357.0,11760.0,20097.0,17974.0,0.5579919215,0.5764,24218.0,0.9324870167,43234.0,East Stroudsburg University of Pennsylvania,
0.874,,,23178.0,2987.0,0.6192,22.0,0.7578969684,10.4899997711181,0.3768948094,0.0547,0.0207,0.7849,0.017,0.0,98019567.0,7815.0,13763.0,9314.0,9768.0,47640.0,9582.0,12740.0,13220.0,0.698749205,0.4122,19442.0,0.7593809625,35345.0,East Tennessee State University,
0.6452,,,40227.0,169.0,0.5132,20.0,0.8704856787,10.829999923706,0.3182423435,0.027,0.0405,0.9054,0.0135,0.0135,86853820.0,7151.0,7537.0,10889.0,1321.0,56363.0,9894.0,27980.0,22832.0,0.601494396,0.6204,23250.0,0.9240348692,38707.0,East Texas Baptist University,
